kernel_rbf,kernel_poly,kernel_linear,c,gamma,degree,perf-on-seismic,perf-on-ijcnn1,perf-on-colon-cancer,perf-on-car,perf-on-pima,perf-on-cod-rna,perf-on-tic-tac-toe,perf-on-pendigits,perf-on-usps,perf-on-sonar-scale,perf-on-vehicle,perf-on-abalone,perf-on-magic,perf-on-australian,perf-on-kr-vs-k,perf-on-crx,perf-on-monk-2,perf-on-segment,perf-on-breast-cancer,perf-on-german-numer,perf-on-led7digit,perf-on-haberman,perf-on-lymphography,perf-on-winequality-red,perf-on-bands,perf-on-letter,perf-on-wine,perf-on-W8A,perf-on-wisconsin,perf-on-shuttle,perf-on-phoneme,perf-on-spambase,perf-on-diabetes,perf-on-appendicitis,perf-on-ecoli,perf-on-wdbc,perf-on-housevotes,perf-on-titanic,perf-on-A9A,perf-on-twonorm,perf-on-chess,perf-on-splice,perf-on-banana,perf-on-ring,perf-on-spectfheart,perf-on-bupa,perf-on-coil2000,perf-on-saheart,perf-on-yeast,perf-on-automobile
0.0,1.0,0.0,0.16666666666666666,0.0,0.9030899869919435,0.733228,0.902648,0.692308,0.713873,0.668831,0.666606,0.6875,0.805366,0.739785,0.547619,0.252941,0.155689,0.654837,0.847826,0.164113,0.557252,0.563218,0.625541,0.941606,0.745,0.42,0.677419,0.433333,0.45625,0.671233,0.0376667,0.416667,0.98864,0.671533,0.781954,0.708603,0.63587,0.62987,0.772727,0.5,0.578947,0.574468,0.659864,0.847477,0.858108,0.503125,0.497638,0.554717,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.16666666666666666,0.0,0.9542425094393249,0.73333,0.902648,0.692308,0.713873,0.668831,0.666757,0.6875,0.485221,0.632796,0.547619,0.252941,0.155689,0.654837,0.855072,0.164113,0.557252,0.563218,0.580087,0.919708,0.745,0.42,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.988408,0.656934,0.781954,0.708603,0.63587,0.62987,0.772727,0.397059,0.578947,0.574468,0.659864,0.846044,0.500676,0.503125,0.497638,0.55566,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.8333333333333334,0.0,1.0,0.75444,0.903437,0.692308,0.713873,0.668831,0.66792,0.6875,0.913142,0.856989,0.547619,0.241176,0.155689,0.654837,0.855072,0.164113,0.557252,0.597701,0.701299,0.948905,0.78,0.57,0.677419,0.433333,0.45625,0.671233,0.0463333,0.416667,0.990031,0.708029,0.781954,0.708603,0.63587,0.636364,0.818182,0.676471,0.578947,0.723404,0.666667,0.817586,0.535811,0.864062,0.51811,0.566981,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.8333333333333334,0.0,0.30102999566398114,0.74216,0.974231,0.769231,0.985549,0.746753,0.96331,0.989583,0.992269,0.977957,0.833333,0.794118,0.241916,0.847529,0.855072,0.697256,0.816794,0.942529,0.954545,0.956204,0.76,0.73,0.677419,0.733333,0.596875,0.739726,0.885333,1.0,0.987944,0.970803,0.972874,0.757632,0.63587,0.753247,1.0,0.794118,0.964912,0.978723,0.764172,0.847989,0.982432,0.978125,0.848819,0.628302,0.839189,0.740741,0.681159,0.942494,0.655914,0.555556,0.65625
0.0,1.0,0.0,0.8333333333333334,0.0,0.47712125471966244,0.746067,0.977665,0.692308,0.991329,0.746753,0.965167,0.989583,0.995907,0.97957,0.785714,0.747059,0.223952,0.83938,0.847826,0.404847,0.816794,0.942529,0.950216,0.956204,0.735,0.69,0.677419,0.733333,0.590625,0.671233,0.797,0.944444,0.988563,0.941606,0.912759,0.749306,0.63587,0.733766,0.954545,0.794118,0.929825,0.978723,0.764172,0.845532,0.983108,0.976562,0.889764,0.55,0.833108,0.740741,0.681159,0.942494,0.655914,0.410774,0.28125
0.0,1.0,0.0,0.8333333333333334,0.0,0.6020599913279623,0.748452,0.974468,0.692308,0.913295,0.714286,0.96177,0.963542,0.992724,0.981183,0.738095,0.694118,0.191617,0.815195,0.847826,0.164113,0.816794,0.931034,0.948052,0.956204,0.745,0.66,0.677419,0.633333,0.45625,0.671233,0.617333,0.888889,0.988794,0.941606,0.851149,0.73728,0.63587,0.74026,1.0,0.823529,0.745614,0.978723,0.764172,0.839288,0.982432,0.96875,0.853543,0.55,0.814865,0.740741,0.681159,0.942494,0.666667,0.326599,0.1875
0.0,1.0,0.0,0.8333333333333334,0.0,0.6989700043360187,0.749366,0.961525,0.692308,0.713873,0.694805,0.954598,0.692708,0.992269,0.984409,0.714286,0.488235,0.203593,0.773134,0.84058,0.164113,0.557252,0.873563,0.939394,0.956204,0.725,0.65,0.677419,0.466667,0.45625,0.671233,0.373333,0.444444,0.988717,0.927007,0.781954,0.740981,0.63587,0.720779,1.0,0.852941,0.596491,0.978723,0.764172,0.834886,0.981757,0.9625,0.822047,0.55,0.797973,0.740741,0.681159,0.942494,0.634409,0.299663,0.1875
0.0,1.0,0.0,0.8333333333333334,0.0,0.7781512503836435,0.751193,0.94065,0.692308,0.713873,0.668831,0.93189,0.6875,0.986357,0.97957,0.666667,0.417647,0.166467,0.726866,0.847826,0.164113,0.557252,0.827586,0.930736,0.956204,0.72,0.64,0.677419,0.433333,0.45625,0.671233,0.233,0.416667,0.989335,0.861314,0.781954,0.740056,0.63587,0.668831,1.0,0.794118,0.578947,1.0,0.76644,0.828642,0.983108,0.945312,0.696063,0.55,0.790541,0.740741,0.681159,0.942494,0.612903,0.299663,0.1875
0.0,1.0,0.0,0.8333333333333334,0.0,0.8450980400142568,0.752004,0.926601,0.692308,0.713873,0.668831,0.776374,0.6875,0.986357,0.969892,0.666667,0.317647,0.161677,0.666667,0.84058,0.164113,0.557252,0.712644,0.900433,0.956204,0.74,0.64,0.677419,0.433333,0.45625,0.671233,0.122333,0.416667,0.989413,0.79562,0.781954,0.740981,0.63587,0.655844,0.954545,0.764706,0.578947,0.978723,0.76644,0.826492,0.966892,0.9375,0.606299,0.566038,0.788514,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.8333333333333334,0.0,0.9030899869919435,0.753121,0.916302,0.692308,0.713873,0.668831,0.691912,0.6875,0.973624,0.951613,0.547619,0.276471,0.155689,0.655363,0.84058,0.164113,0.557252,0.632184,0.876623,0.956204,0.755,0.61,0.677419,0.433333,0.45625,0.671233,0.073,0.416667,0.989722,0.766423,0.781954,0.708603,0.63587,0.636364,0.954545,0.735294,0.578947,0.914894,0.750567,0.823012,0.931081,0.932812,0.555906,0.566981,0.782432,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.8333333333333334,0.0,0.9542425094393249,0.753527,0.906791,0.692308,0.713873,0.668831,0.672948,0.6875,0.954525,0.91129,0.547619,0.252941,0.155689,0.654837,0.84058,0.164113,0.557252,0.609195,0.887446,0.956204,0.765,0.58,0.677419,0.433333,0.45625,0.671233,0.0563333,0.416667,0.989876,0.729927,0.781954,0.708603,0.63587,0.636364,0.909091,0.676471,0.578947,0.914894,0.764172,0.819326,0.80473,0.929688,0.527559,0.566981,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.739216,0.902648,0.692308,0.713873,0.668831,0.666742,0.6875,0.429741,0.62957,0.547619,0.252941,0.155689,0.654837,0.833333,0.164113,0.557252,0.563218,0.577922,0.919708,0.745,0.42,0.677419,0.433333,0.45625,0.671233,0.0363333,0.416667,0.988949,0.656934,0.781954,0.708603,0.63587,0.62987,0.772727,0.455882,0.578947,0.574468,0.659864,0.842461,0.500676,0.503125,0.497638,0.561321,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,0.30102999566398114,0.731554,0.947358,0.692308,0.919075,0.733766,0.962616,0.890625,0.982265,0.970968,0.785714,0.711765,0.221557,0.826761,0.862319,0.412509,0.824427,0.942529,0.930736,0.970803,0.77,0.67,0.677419,0.7,0.603125,0.671233,0.794,0.972222,0.985162,0.956204,0.925287,0.754857,0.63587,0.766234,0.954545,0.794118,0.938596,0.978723,0.764172,0.844201,0.982432,0.929688,0.872441,0.55,0.787838,0.740741,0.681159,0.942494,0.645161,0.387205,0.28125
0.0,1.0,0.0,0.3333333333333333,0.0,0.47712125471966244,0.733634,0.939702,0.692308,0.786127,0.720779,0.962465,0.760417,0.988631,0.974731,0.738095,0.570588,0.191617,0.803365,0.855072,0.164113,0.824427,0.885057,0.928571,0.956204,0.775,0.65,0.677419,0.566667,0.45625,0.671233,0.593,0.833333,0.98694,0.941606,0.883333,0.738205,0.63587,0.733766,1.0,0.764706,0.710526,0.978723,0.76644,0.84717,0.982432,0.929688,0.869291,0.55,0.788514,0.740741,0.681159,0.942494,0.645161,0.296296,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,0.6020599913279623,0.736222,0.928219,0.692308,0.713873,0.668831,0.956893,0.6875,0.983629,0.974194,0.666667,0.447059,0.173653,0.767087,0.847826,0.164113,0.557252,0.83908,0.922078,0.956204,0.775,0.64,0.677419,0.433333,0.45625,0.671233,0.319333,0.416667,0.988099,0.89781,0.781954,0.73728,0.63587,0.694805,0.954545,0.735294,0.587719,0.957447,0.76644,0.849217,0.981757,0.926562,0.645669,0.55,0.781757,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,0.6989700043360187,0.737897,0.917485,0.692308,0.713873,0.668831,0.934608,0.6875,0.983174,0.966129,0.619048,0.317647,0.156886,0.704259,0.855072,0.164113,0.557252,0.678161,0.893939,0.956204,0.785,0.63,0.677419,0.433333,0.45625,0.671233,0.162,0.416667,0.988331,0.839416,0.781954,0.740981,0.63587,0.62987,0.909091,0.691176,0.578947,0.93617,0.76644,0.846555,0.974324,0.926562,0.535433,0.55,0.779054,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,0.7781512503836435,0.738709,0.905647,0.692308,0.713873,0.668831,0.728843,0.6875,0.969532,0.945161,0.547619,0.264706,0.155689,0.658254,0.869565,0.164113,0.557252,0.597701,0.84632,0.956204,0.785,0.57,0.677419,0.433333,0.45625,0.671233,0.075,0.416667,0.988408,0.766423,0.781954,0.708603,0.63587,0.636364,0.818182,0.647059,0.578947,0.957447,0.76644,0.847374,0.960811,0.926562,0.513386,0.55,0.778378,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,0.8450980400142568,0.739064,0.902766,0.692308,0.713873,0.668831,0.675439,0.6875,0.949977,0.903763,0.547619,0.241176,0.155689,0.654837,0.869565,0.164113,0.557252,0.586207,0.705628,0.956204,0.775,0.56,0.677419,0.433333,0.45625,0.671233,0.054,0.416667,0.988794,0.722628,0.781954,0.708603,0.63587,0.62987,0.772727,0.573529,0.578947,0.893617,0.666667,0.84502,0.870946,0.895312,0.500787,0.560377,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,0.9030899869919435,0.739318,0.902648,0.692308,0.713873,0.668831,0.667391,0.6875,0.902683,0.825269,0.547619,0.252941,0.155689,0.654837,0.862319,0.164113,0.557252,0.574713,0.677489,0.948905,0.74,0.57,0.677419,0.433333,0.45625,0.671233,0.04,0.416667,0.989104,0.678832,0.781954,0.708603,0.63587,0.62987,0.772727,0.544118,0.578947,0.574468,0.666667,0.845122,0.556757,0.690625,0.499213,0.561321,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.3333333333333333,0.0,0.9542425094393249,0.739572,0.902648,0.692308,0.713873,0.668831,0.666742,0.6875,0.723511,0.724194,0.547619,0.252941,0.155689,0.654837,0.84058,0.164113,0.557252,0.563218,0.62987,0.941606,0.75,0.58,0.677419,0.433333,0.45625,0.671233,0.0376667,0.416667,0.989026,0.671533,0.781954,0.708603,0.63587,0.62987,0.772727,0.514706,0.578947,0.574468,0.659864,0.842666,0.500676,0.503125,0.499213,0.561321,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,1.0,0.0,1.0,0.759109,0.907541,0.692308,0.713873,0.668831,0.670713,0.6875,0.947704,0.898387,0.547619,0.247059,0.155689,0.654837,0.833333,0.164113,0.557252,0.62069,0.844156,0.956204,0.755,0.58,0.677419,0.433333,0.45625,0.671233,0.0536667,0.416667,0.989954,0.722628,0.781954,0.708603,0.63587,0.636364,0.954545,0.676471,0.578947,0.914894,0.666667,0.810216,0.69527,0.932812,0.535433,0.567925,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,1.0,0.0,0.30102999566398114,0.745052,0.97656,0.846154,0.99422,0.753247,0.963582,0.989583,0.992724,0.976882,0.785714,0.805882,0.246707,0.851209,0.847826,0.745011,0.824427,0.942529,0.963203,0.948905,0.775,0.72,0.677419,0.666667,0.59375,0.767123,0.91,1.0,0.988099,0.963504,0.983103,0.765032,0.63587,0.74026,0.954545,0.779412,0.973684,0.957447,0.764172,0.847886,0.982432,0.990625,0.856693,0.681132,0.877027,0.759259,0.768116,0.942494,0.655914,0.589226,0.71875
0.0,1.0,0.0,1.0,0.0,0.47712125471966244,0.749163,0.980388,0.692308,0.99422,0.766234,0.96559,0.989583,0.995452,0.979032,0.833333,0.770588,0.231138,0.845689,0.833333,0.534391,0.816794,0.942529,0.965368,0.956204,0.755,0.67,0.677419,0.733333,0.6,0.712329,0.844667,0.972222,0.988717,0.956204,0.927241,0.755782,0.63587,0.766234,0.954545,0.808824,0.938596,0.957447,0.764172,0.842973,0.982432,0.990625,0.889764,0.550943,0.87027,0.759259,0.681159,0.942494,0.655914,0.531987,0.5
0.0,1.0,0.0,1.0,0.0,0.6020599913279623,0.751193,0.980032,0.692308,0.950867,0.733766,0.962721,0.994792,0.993179,0.980645,0.785714,0.741176,0.203593,0.827813,0.826087,0.170527,0.824427,0.942529,0.965368,0.956204,0.705,0.66,0.677419,0.7,0.465625,0.671233,0.679,0.833333,0.989181,0.941606,0.882644,0.746531,0.63587,0.766234,1.0,0.823529,0.807018,0.957447,0.764172,0.834169,0.982432,0.990625,0.872441,0.55,0.841892,0.740741,0.681159,0.942494,0.666667,0.380471,0.1875
0.0,1.0,0.0,1.0,0.0,0.6989700043360187,0.752816,0.975573,0.692308,0.716763,0.727273,0.958011,0.828125,0.994543,0.98172,0.714286,0.594118,0.180838,0.792324,0.833333,0.164113,0.564885,0.873563,0.95671,0.956204,0.71,0.65,0.677419,0.6,0.45625,0.671233,0.467667,0.555556,0.989335,0.941606,0.782184,0.73728,0.63587,0.733766,1.0,0.808824,0.640351,0.978723,0.764172,0.825468,0.981757,0.973438,0.853543,0.55,0.811486,0.740741,0.681159,0.942494,0.634409,0.299663,0.1875
0.0,1.0,0.0,1.0,0.0,0.7781512503836435,0.7551,0.961327,0.692308,0.713873,0.681818,0.941493,0.6875,0.99045,0.98172,0.738095,0.458824,0.176048,0.747371,0.833333,0.164113,0.557252,0.873563,0.941558,0.956204,0.705,0.64,0.677419,0.433333,0.45625,0.671233,0.294333,0.416667,0.989567,0.875912,0.781954,0.736355,0.63587,0.688312,1.0,0.808824,0.587719,0.978723,0.764172,0.821681,0.981757,0.967188,0.773228,0.554717,0.797973,0.740741,0.681159,0.942494,0.645161,0.299663,0.1875
0.0,1.0,0.0,1.0,0.0,0.8450980400142568,0.756978,0.940018,0.692308,0.713873,0.668831,0.914662,0.6875,0.989541,0.975806,0.666667,0.388235,0.164072,0.685068,0.84058,0.164113,0.557252,0.804598,0.9329,0.956204,0.71,0.64,0.677419,0.433333,0.45625,0.671233,0.166,0.416667,0.990185,0.839416,0.781954,0.740056,0.63587,0.649351,0.954545,0.808824,0.578947,1.0,0.76644,0.817791,0.974324,0.954688,0.708661,0.568868,0.789865,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,1.0,0.0,0.9030899869919435,0.758348,0.926364,0.692308,0.713873,0.668831,0.714514,0.6875,0.9809,0.965591,0.666667,0.3,0.158084,0.658517,0.84058,0.164113,0.557252,0.701149,0.900433,0.956204,0.725,0.65,0.677419,0.433333,0.45625,0.671233,0.103333,0.416667,0.990185,0.788321,0.781954,0.727105,0.63587,0.662338,0.954545,0.764706,0.578947,0.978723,0.76644,0.816358,0.959459,0.939062,0.611024,0.568868,0.780405,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,1.0,0.0,0.9542425094393249,0.758348,0.916223,0.692308,0.713873,0.668831,0.680376,0.6875,0.970896,0.946237,0.547619,0.264706,0.155689,0.654837,0.833333,0.164113,0.557252,0.609195,0.854978,0.956204,0.74,0.61,0.677419,0.433333,0.45625,0.671233,0.0653333,0.416667,0.99034,0.759124,0.781954,0.708603,0.63587,0.636364,0.954545,0.735294,0.578947,0.914894,0.750567,0.811751,0.883784,0.934375,0.566929,0.568868,0.775676,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.5,0.0,1.0,0.744799,0.902648,0.692308,0.713873,0.668831,0.666667,0.6875,0.678035,0.710215,0.547619,0.252941,0.155689,0.654837,0.833333,0.164113,0.557252,0.574713,0.645022,0.941606,0.74,0.57,0.677419,0.433333,0.45625,0.671233,0.0376667,0.416667,0.989181,0.671533,0.781954,0.708603,0.63587,0.62987,0.772727,0.529412,0.578947,0.574468,0.666667,0.834272,0.500676,0.503125,0.499213,0.562264,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.5,0.0,0.30102999566398114,0.735005,0.96184,0.692308,0.971098,0.75974,0.962827,0.9375,0.985448,0.976344,0.785714,0.735294,0.22994,0.834385,0.855072,0.517106,0.824427,0.942529,0.935065,0.970803,0.78,0.7,0.677419,0.7,0.603125,0.671233,0.834333,0.972222,0.986167,0.956204,0.946667,0.757632,0.63587,0.779221,1.0,0.823529,0.938596,0.978723,0.764172,0.847067,0.982432,0.942188,0.862992,0.55,0.796622,0.740741,0.681159,0.942494,0.645161,0.457912,0.40625
0.0,1.0,0.0,0.5,0.0,0.47712125471966244,0.739166,0.9575,0.692308,0.916185,0.727273,0.963914,0.880208,0.99045,0.978495,0.785714,0.711765,0.196407,0.818349,0.847826,0.234498,0.832061,0.931034,0.937229,0.956204,0.755,0.66,0.677419,0.633333,0.465625,0.671233,0.678667,0.944444,0.98779,0.941606,0.897586,0.743756,0.63587,0.766234,1.0,0.838235,0.807018,0.978723,0.764172,0.847886,0.982432,0.942188,0.891339,0.55,0.797297,0.740741,0.681159,0.942494,0.666667,0.333333,0.1875
0.0,1.0,0.0,0.5,0.0,0.6020599913279623,0.74079,0.941636,0.692308,0.713873,0.688312,0.959203,0.692708,0.987267,0.97957,0.738095,0.470588,0.197605,0.782597,0.855072,0.164113,0.557252,0.873563,0.928571,0.956204,0.755,0.65,0.677419,0.433333,0.45625,0.671233,0.41,0.444444,0.988408,0.934307,0.785057,0.740981,0.63587,0.701299,1.0,0.808824,0.622807,0.978723,0.76644,0.847272,0.981757,0.9375,0.776378,0.55,0.789865,0.740741,0.681159,0.942494,0.655914,0.299663,0.1875
0.0,1.0,0.0,0.5,0.0,0.6989700043360187,0.741602,0.927588,0.692308,0.713873,0.668831,0.94338,0.6875,0.988176,0.974731,0.666667,0.423529,0.166467,0.73265,0.855072,0.164113,0.557252,0.770115,0.926407,0.956204,0.745,0.65,0.677419,0.433333,0.45625,0.671233,0.238333,0.416667,0.988872,0.861314,0.782069,0.738205,0.63587,0.655844,0.909091,0.75,0.578947,0.93617,0.76644,0.845839,0.982432,0.93125,0.614173,0.55,0.787838,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.5,0.0,0.7781512503836435,0.743631,0.916736,0.692308,0.713873,0.668831,0.872914,0.6875,0.977717,0.962366,0.595238,0.311765,0.156886,0.667718,0.855072,0.164113,0.557252,0.632184,0.885281,0.956204,0.78,0.63,0.677419,0.433333,0.45625,0.671233,0.111,0.416667,0.989104,0.79562,0.781954,0.727105,0.63587,0.636364,0.863636,0.735294,0.578947,0.978723,0.76644,0.842563,0.968243,0.928125,0.538583,0.55,0.783108,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.5,0.0,0.8450980400142568,0.743733,0.906121,0.692308,0.713873,0.668831,0.690009,0.6875,0.970441,0.939247,0.547619,0.258824,0.155689,0.6551,0.862319,0.164113,0.557252,0.597701,0.844156,0.956204,0.79,0.58,0.677419,0.433333,0.45625,0.671233,0.0656667,0.416667,0.989026,0.744526,0.781954,0.708603,0.63587,0.636364,0.818182,0.661765,0.578947,0.914894,0.750567,0.840209,0.924324,0.926562,0.516535,0.561321,0.732432,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.5,0.0,0.9030899869919435,0.744596,0.902885,0.692308,0.713873,0.668831,0.670789,0.6875,0.939973,0.892473,0.547619,0.241176,0.155689,0.654837,0.862319,0.164113,0.557252,0.609195,0.701299,0.948905,0.79,0.56,0.677419,0.433333,0.45625,0.671233,0.0493333,0.416667,0.989104,0.715328,0.781954,0.708603,0.63587,0.636364,0.818182,0.602941,0.578947,0.765957,0.666667,0.839185,0.768919,0.892188,0.510236,0.563208,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,1.0,0.0,0.5,0.0,0.9542425094393249,0.744443,0.902648,0.692308,0.713873,0.668831,0.667089,0.6875,0.872669,0.805914,0.547619,0.252941,0.155689,0.654837,0.862319,0.164113,0.557252,0.574713,0.681818,0.948905,0.76,0.56,0.677419,0.433333,0.45625,0.671233,0.039,0.416667,0.989104,0.678832,0.781954,0.708603,0.63587,0.62987,0.818182,0.529412,0.578947,0.574468,0.666667,0.83765,0.608108,0.651562,0.503937,0.562264,0.495946,0.740741,0.681159,0.942494,0.602151,0.299663,0.1875
0.0,0.0,1.0,-0.8333333333333334,0.0,0.0,0.69933,0.912868,0.692308,0.858382,0.649351,0.734143,0.916667,0.867212,0.945161,0.761905,0.694118,0.223952,0.782072,0.862319,0.347113,0.824427,0.770115,0.883117,0.970803,0.775,0.76,0.66129,0.733333,0.6,0.684932,0.651667,1.0,0.985085,0.890511,0.899885,0.754857,0.86087,0.798701,0.0,0.676471,0.903509,0.978723,0.759637,0.847784,0.565541,0.939062,0.733858,0.55,0.572297,0.740741,0.681159,0.942494,0.634409,0.491582,0.65625
0.0,0.0,1.0,-0.6666666666666666,0.0,0.0,0.698518,0.913697,0.692308,0.869942,0.662338,0.734369,0.989583,0.871305,0.943548,0.761905,0.688235,0.213174,0.781283,0.862319,0.349786,0.816794,0.758621,0.893939,0.970803,0.775,0.75,0.66129,0.733333,0.60625,0.712329,0.663667,1.0,0.985549,0.890511,0.902644,0.758557,0.871739,0.785714,0.0,0.705882,0.929825,0.978723,0.759637,0.847272,0.564189,0.940625,0.733858,0.55,0.567568,0.740741,0.695652,0.942494,0.645161,0.531987,0.71875
0.0,0.0,1.0,-0.5,0.0,0.0,0.69999,0.91425,0.692308,0.878613,0.662338,0.73452,0.989583,0.87176,0.946237,0.761905,0.688235,0.216766,0.781809,0.869565,0.352103,0.824427,0.770115,0.898268,0.970803,0.775,0.76,0.66129,0.733333,0.60625,0.739726,0.670667,1.0,0.985471,0.89781,0.905057,0.761332,0.880435,0.779221,0.0,0.75,0.938596,0.978723,0.759637,0.848091,0.565541,0.946875,0.732283,0.55,0.567568,0.722222,0.724638,0.942494,0.655914,0.545455,0.6875
0.0,0.0,1.0,-0.3333333333333333,0.0,0.0,0.701411,0.91421,0.692308,0.890173,0.655844,0.734535,0.989583,0.870396,0.944086,0.785714,0.7,0.207186,0.782334,0.869565,0.351746,0.832061,0.770115,0.902597,0.970803,0.775,0.72,0.66129,0.733333,0.6,0.739726,0.676,1.0,0.985549,0.905109,0.906437,0.761332,0.888043,0.779221,0.0,0.779412,0.938596,0.978723,0.759637,0.847067,0.564865,0.95,0.735433,0.55,0.567568,0.722222,0.710145,0.942494,0.655914,0.542088,0.71875
0.0,0.0,1.0,-0.16666666666666666,0.0,0.0,0.701005,0.914605,0.692308,0.893064,0.649351,0.73452,0.989583,0.869031,0.943011,0.738095,0.741176,0.213174,0.782334,0.876812,0.352103,0.832061,0.770115,0.902597,0.970803,0.77,0.71,0.677419,0.733333,0.596875,0.726027,0.677333,1.0,0.985549,0.905109,0.907816,0.759482,0.88913,0.779221,0.0,0.808824,0.95614,0.978723,0.759637,0.846965,0.563514,0.95625,0.732283,0.55,0.567568,0.722222,0.724638,0.942494,0.655914,0.538721,0.71875
0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.702781,0.914526,0.692308,0.895954,0.642857,0.734535,0.989583,0.871305,0.932258,0.738095,0.764706,0.226347,0.783123,0.884058,0.355488,0.824427,0.770115,0.911255,0.970803,0.76,0.72,0.693548,0.7,0.59375,0.739726,0.678,0.972222,0.98524,0.89781,0.907586,0.762257,0.901087,0.779221,0.0,0.794118,0.95614,0.978723,0.759637,0.795373,0.566892,0.957812,0.71811,0.55,0.567568,0.722222,0.768116,0.942494,0.666667,0.545455,0.78125
0.0,0.0,1.0,0.0,0.0,0.0,0.700548,0.914526,0.846154,0.893064,0.649351,0.905724,0.989583,0.919509,0.947849,0.666667,0.758824,0.213174,0.783386,0.884058,0.351568,0.816794,0.770115,0.909091,0.941606,0.785,0.71,0.677419,0.733333,0.596875,0.739726,0.666667,0.972222,0.983694,0.905109,0.917586,0.761332,0.893478,0.688312,0.0,0.808824,0.947368,0.978723,0.759637,0.845144,0.560135,0.959375,0.83622,0.55,0.571622,0.777778,0.710145,0.942494,0.677419,0.535354,0.71875
0.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.70136,0.914723,0.692308,0.890173,0.642857,0.734535,0.989583,0.869941,0.941935,0.761905,0.776471,0.217964,0.782072,0.876812,0.354063,0.824427,0.770115,0.91342,0.970803,0.77,0.71,0.693548,0.733333,0.59375,0.739726,0.678,0.972222,0.985162,0.905109,0.90908,0.758557,0.893478,0.785714,0.0,0.808824,0.947368,0.978723,0.759637,0.845429,0.560811,0.9625,0.735433,0.55,0.568919,0.759259,0.724638,0.942494,0.666667,0.548822,0.75
0.0,0.0,1.0,0.8333333333333334,0.0,0.0,0.693241,0.916617,0.692308,0.893064,0.642857,0.734852,0.984375,0.867212,0.924731,0.738095,0.770588,0.231138,0.782597,0.869565,0.347113,0.816794,0.758621,0.911255,0.970803,0.58,0.72,0.693548,0.733333,0.59375,0.630137,0.677,0.972222,0.98493,0.905109,0.907586,0.761332,0.898913,0.785714,0.0,0.779412,0.964912,0.978723,0.759637,0.795271,0.560135,0.960938,0.730709,0.55,0.431757,0.722222,0.768116,0.942494,0.666667,0.545455,0.78125
0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.700751,0.914131,0.692308,0.890173,0.642857,0.734535,0.989583,0.869486,0.937634,0.761905,0.782353,0.227545,0.783123,0.876812,0.352994,0.824427,0.758621,0.915584,0.970803,0.77,0.72,0.693548,0.733333,0.59375,0.726027,0.678,0.972222,0.985317,0.905109,0.90908,0.759482,0.9,0.785714,0.0,0.794118,0.95614,0.978723,0.759637,0.846453,0.564865,0.965625,0.735433,0.55,0.570946,0.740741,0.73913,0.942494,0.666667,0.542088,0.75
